Date,Adj Close_AMZN,Adj Close_GOOGL,Adj Close_IBM,Adj Close_MSFT,Close_AMZN,Close_GOOGL,Close_IBM,Close_MSFT,High_AMZN,High_GOOGL,High_IBM,High_MSFT,Low_AMZN,Low_GOOGL,Low_IBM,Low_MSFT,Open_AMZN,Open_GOOGL,Open_IBM,Open_MSFT,Volume_AMZN,Volume_GOOGL,Volume_IBM,Volume_MSFT
2020-02-25 00:00:00+00:00,-1.4051734377079939,-1.5358805856809228,-0.3942164964446815,-1.7255377869192303,-1.4051734377079939,-1.5358806874925806,0.4525996801394903,-1.7348154770539643,-1.3519242734187908,-1.4743386184735323,0.8005991653329961,-1.657418632610413,-1.3669741862114155,-1.5046941504671847,0.5126363682877878,-1.694362816946146,-1.3037248089447286,-1.4411100758360937,0.8482317355573471,-1.6195643375766409,1.4493259749179397,1.1382080657283165,0.40582078738678096,2.8802744942170206
2020-02-26 00:00:00+00:00,-1.392698590818691,-1.5276145132084318,-0.49124611688708275,-1.6891248956360703,-1.392698590818691,-1.5276146692267176,0.2940577352237541,-1.6963504498832047,-1.3880379352992964,-1.520216396910796,0.5530926068506617,-1.6863007659064244,-1.363269796228709,-1.512443177039687,0.37982790522909315,-1.6840663026473195,-1.405565113605041,-1.512704094787117,0.5551118313629965,-1.7017603559253833,0.861053286238943,1.017995929766097,0.14060752555450573,1.9668167496030005
2020-02-27 00:00:00+00:00,-1.5662362937154566,-1.6780387511776051,-0.8199581991002935,-1.8970237783589663,-1.5662362937154566,-1.6780387560115464,-0.2430421247763632,-1.915968496423862,-1.4599204741493108,-1.6078357298301602,0.1115264594049158,-1.8001839042039636,-1.5050381708006406,-1.6372057739727843,-0.1474027689997148,-1.8721574518644906,-1.4706891649278884,-1.5839402361456443,0.09553974730065326,-1.8187388970052412,2.5879545304113547,1.85188432745524,1.1350580271796724,4.812427902114695
2020-02-28 00:00:00+00:00,-1.5672377939424247,-1.6296369816638765,-0.9664929077515403,-1.8306140671612485,-1.5672377939424247,-1.629636792306231,-0.4824720661887218,-1.8458152741536191,-1.6143766490053373,-1.6611753819155093,-0.5134076519873991,-1.8608727284133846,-1.6357482284631313,-1.7293710089179473,-0.6794340645087293,-1.982106920170029,-1.6879208383548805,-1.7525497145587232,-0.493947070872066,-2.0184629085031007,3.3788249022201216,3.045209677128979,2.6493402911787043,5.107836097163205
2020-03-02 00:00:00+00:00,-1.4393928441867105,-1.5358805856809228,-0.7610481623118042,-1.6436967426907674,-1.4393928441867105,-1.5358806874925806,-0.14678497644793648,-1.6483606295356799,-1.497048583374202,-1.5720717075285904,-0.23794327825664008,-1.6925158343690718,-1.5283225896155708,-1.6152605356078555,-0.5522268583314354,-1.7925451208900682,-1.5212828306146613,-1.5993441369277408,-0.43142577112540226,-1.7823091354066005,1.7702880270820662,1.3947583558915895,1.1714602248148076,3.107923078524689
2020-03-03 00:00:00+00:00,-1.521271879113495,-1.63268412470838,-1.028372309974065,-1.7872664227476995,-1.521271879113495,-1.632684310971959,-0.5835822231891417,-1.8000233755039752,-1.4212702791705785,-1.531062508704439,-0.10144509377536247,-1.6544937960652502,-1.4953119195614701,-1.6071714598859943,-0.564227453833863,-1.793464487592808,-1.39633158969663,-1.507337447330153,-0.12856289364977183,-1.6268868269226318,2.227419383352683,1.47285626240363,0.9617916058216898,3.157663235812809
2020-03-04 00:00:00+00:00,-1.399546251360573,-1.5452822148104346,-0.7650073162238512,-1.682536756273245,-1.399546251360573,-1.5452821929166323,-0.1532556546772623,-1.6893899918511568,-1.4544843746023048,-1.5813540512410538,-0.25110028320279465,-1.7330970349179695,-1.4334332368617706,-1.5916336885115048,-0.4682220513490418,-1.7316868045564908,-1.4485760958591438,-1.5842981137381404,-0.3640323367616887,-1.7240943115662382,0.5938609549404986,0.8728617656165881,0.00479965433772513,1.4748264008897882
2020-03-05 00:00:00+00:00,-1.4938817927174544,-1.678417168502,-0.9961948837556549,-1.7567487186010284,-1.4938817927174544,-1.6784171504205252,-0.5310047349829764,-1.7677856999800217,-1.4857959319646077,-1.6390476709637851,-0.4147340521495777,-1.729989500686646,-1.455330736967752,-1.662434487816745,-0.5122244476797447,-1.7303996350623896,-1.4731925521281897,-1.6109521089406165,-0.45172492808088693,-1.7687622228479476,0.57925026071187,1.3247900949379696,0.153247786635164,1.3211029899951663
2020-03-06 00:00:00+00:00,-1.5356591357036844,-1.7163018613623764,-1.0862930477941766,-1.8382431490619278,-1.5356591357036844,-1.7163018770749925,-0.6782223474788153,-1.8538744135430385,-1.5761248782902346,-1.7397497449562855,-0.7403577846870283,-1.8718407259938628,-1.5292350434620325,-1.7513961420291093,-0.8266431144772602,-1.9085620727720956,-1.5784070595717492,-1.7612156598037958,-0.7602718546136714,-1.831736636829698,0.8900380642633481,2.0084799591133415,1.0598768387707518,3.2457284075140445
2020-03-09 00:00:00+00:00,-1.718648288578152,-1.875549743224043,-1.5773808598935186,-2.0281093059902116,-1.718648288578152,-1.8755498479390822,-1.48063615284575,-2.0544431532217344,-1.6632830199973259,-1.8387492807955126,-1.227148593822504,-1.969820518834697,-1.7266962372448023,-1.8698714959971696,-1.4058774333255792,-2.0188793438689956,-1.7618792667105485,-1.8903908186000027,-1.29129694524026,-2.0442751443505736,2.392277702442514,2.315807215797242,1.9061429807075212,3.060853895328023
2020-03-10 00:00:00+00:00,-1.5525409726316903,-1.7572742202174534,-1.2328267774261563,-1.849514290955537,-1.5525409726316903,-1.757274241320477,-0.9176522888911727,-1.8657804748868874,-1.606204389491027,-1.7929901892751865,-1.0240451224567033,-1.9098627642976844,-1.6229017581811016,-1.836893908343128,-1.527484659552256,-1.9714428836311693,-1.5858809602567725,-1.792142956089551,-1.0785617544277355,-1.9132005179778664,1.99009911920184,1.3575752229276659,2.1217193489012343,2.6709917432874786
2020-03-11 00:00:00+00:00,-1.681770071285997,-1.8852901807792612,-1.5694610835405245,-1.9759170913647892,-1.681770071285997,-1.885290084743702,-1.4676941508685188,-1.9993095283729587,-1.647790094814633,-1.830436666574874,-1.2131700143031532,-1.970734565121031,-1.653321248651688,-1.8836873293610679,-1.477881644805544,-1.9977353124626211,-1.6095178181952272,-1.8043071548012721,-1.2222796819963344,-1.9320561934121034,1.0977820243076555,1.348246121467183,1.143440695453621,1.979555833526219
2020-03-12 00:00:00+00:00,-1.944471306043437,-2.083179742492012,-2.319951798420237,-2.228550899497861,-1.944471306043437,-2.083179723045843,-2.6939644920365864,-2.2661848478590367,-1.840443571558603,-1.965378708094577,-2.2640465758463004,-2.04805808338733,-1.884157871273687,-2.0492164115126155,-2.60594783748012,-2.2288498495239364,-1.855991844274662,-2.054051122866347,-2.1446721558578563,-2.148622153873793,4.482139350610333,3.9866492873696866,2.485413818113609,4.816392027927661
2020-03-13 00:00:00+00:00,-1.7470765561195736,-1.8785773865030384,-2.0654988170491935,-1.8857529117741476,-1.7470765561195736,-1.8785774591077917,-2.2781975950592686,-1.9040624350800133,-1.8018295969674734,-1.9146121158878782,-2.316672627001751,-1.8937764422270538,-1.8739025805751708,-2.0415677498507727,-2.7235550780277853,-2.189319606268078,-1.7960921328477129,-1.9499596955140162,-2.223433040359469,-2.108347903800716,2.981733443285772,2.992033798804228,2.4819156758690566,4.777982342866113
2020-03-16 00:00:00+00:00,-1.921634099702514,-2.1599652488060475,-2.5046060907253955,-2.291665715087794,-1.921634099702514,-2.159965218530855,-2.995678584517675,-2.3328578411132557,-1.8505001207027816,-2.0510386498763027,-2.4605722009487483,-2.1233708113948,-1.9735182047936777,-2.132091094293999,-3.18838214487165,-2.294672521611246,-2.001967773183199,-2.1196623686577323,-3.0906120924116975,-2.2456466740510215,3.045381649723037,4.13284963454325,1.843602053379259,4.406855496124127
2020-03-17 00:00:00+00:00,-1.7054815061824253,-2.070212855454765,-2.129855138014913,-2.0983325945575015,-1.7054815061824253,-2.070212800102328,-2.3833525714715957,-2.1286258054409024,-1.6723248453056105,-2.0895736945859187,-2.4613944317316676,-2.157188571494803,-1.8581728452397042,-2.1680921557863675,-3.020372530906862,-2.294672521611246,-1.7589587405771578,-2.117615035871169,-2.878688816039281,-2.2456466740510215,4.228315508768042,3.244852448383308,1.4113601506683735,3.8798884722767117
2020-03-18 00:00:00+00:00,-1.665124715127455,-2.1237336180982513,-2.2833198345411407,-2.2053170400282593,-1.665124715127455,-2.1237335739570593,-2.6341068453038528,-2.241640457260804,-1.7015345142209188,-2.1311566978431022,-2.5000419033677646,-2.1846082865182335,-1.7564221291400042,-2.1923199702473086,-2.8363616972952443,-2.2943047188198844,-1.8051623442342113,-2.178634833465268,-2.9761250286161642,-2.282259679451103,3.475953484905985,3.901221372567267,1.2510308923349587,3.920946039434687
2020-03-19 00:00:00+00:00,-1.5723734004059646,-2.0829407180226176,-2.4422288572060666,-2.1652615381345877,-1.5723734004059646,-2.082940681115994,-2.89375894722001,-2.1993285081356153,-1.5142809166363524,-2.03690705470005,-2.76646108227669,-2.108747186524516,-1.5964787431631442,-2.155177467944513,-2.929167111236856,-2.2211276742133124,-1.6056176937312445,-2.122425153343192,-2.7390311086476227,-2.194937583358091,3.922378219090036,2.636461760281832,1.1269391315147654,4.254202014332422
2020-03-20 00:00:00+00:00,-1.6358224969162738,-2.16950627079056,-2.6872793375456316,-2.2582008303360643,-1.6358224969162738,-2.1695062283996625,-3.294157337884101,-2.297506350020115,-1.4925367949398376,-2.0648732257578777,-2.98847717406908,-2.1645003839299455,-1.6182303397550746,-2.142062508568602,-3.2115839772060983,-2.2788603681986372,-1.4853286101124927,-2.0375937578321026,-2.8535181724431564,-2.135807657850777,3.5781100392899594,3.223795333658219,1.836506380885551,4.172879705179065
